ID      x-pos       y-pos      z-pos      vm    |    x-pos       y-pos      z-pos      vm    |   vm_average
9970  -1994.935791  57.88242  -11375.0  139.739059 | -1994.935791  57.88242  -11375.0  123.425362 | 131.5822105
9971  -1994.935791  57.88242  -11625.0  135.198608 | -1994.935791  57.88242  -11625.0  120.890137 | 128.0443725
9972  -1994.935791  57.88242  -11875.0  131.197617 | -1994.935791  57.88242  -11875.0  118.801682 | 124.9996495
9973  -1994.935791  57.88242  -12125.0  127.809502 | -1994.935791  57.88242  -12125.0  118.191124 | 123.000313
9974  -1994.935791  57.88242  -12374.99902  126.370003 | -1994.935791  57.88242  -12374.99902  118.686676 | 122.5283395
9975  -1994.935791  57.88242  -12625.0  125.881203 | -1994.935791  57.88242  -12625.0  121.013245 | 123.447224
9976  -1994.935791  57.88242  -12874.99902  127.097603 | -1994.935791  57.88242  -12874.99902  125.094894 | 126.0962485
9977  -1994.935791  57.88242  -13124.99902  133.956512 | -1994.935791  57.88242  -13124.99902  130.12587 | 132.041191
9978  -1994.935791  57.882423  -13374.99902  119.931702 | -1994.935791  57.882423  -13374.99902  120.632874 | 120.282288
881  -1992.480957  -150.000076  -26125.0  41.572712 | -1992.480957  -150.000076  -26125.0  45.449883 | 43.5112975
882  -1992.480957  -150.000076  -26375.0  52.582825 | -1992.480957  -150.000076  -26375.0  49.406982 | 50.9949035
883  -1992.480957  -150.000076  -26625.0  55.994576 | -1992.480957  -150.000076  -26625.0  48.252987 | 52.1237815
884  -1992.480957  -150.000076  -26875.0  59.616905 | -1992.480957  -150.000076  -26875.0  49.091995 | 54.35445
885  -1992.480957  -150.000076  -27125.0  60.484154 | -1992.480957  -150.000076  -27125.0  50.410248 | 55.447201
886  -1992.480957  -150.000076  -27375.0  60.652092 | -1992.480957  -150.000076  -27375.0  51.552406 | 56.102249
887  -1992.480957  -150.000076  -27625.0  59.554459 | -1992.480957  -150.000076  -27625.0  52.416996 | 55.985727499999996
888  -1992.480957  -150.000076  -27875.0  57.258183 | -1992.480957  -150.000076  -27875.0  52.112648 | 54.685415500000005
889  -1992.480957  -150.000076  -28125.0  53.636566 | -1992.480957  -150.000076  -28125.0  50.547272 | 52.091919000000004
890  -1992.480957  -150.000076  -28375.0  48.544846 | -1992.480957  -150.000076  -28375.0  47.46212 | 48.003483
891  -1992.480957  -150.000076  -28625.0  42.229458 | -1992.480957  -150.000076  -28625.0  42.998432 | 42.613945
892  -1992.480957  -150.000076  -28875.0  34.509876 | -1992.480957  -150.000076  -28875.0  37.203339 | 35.856607499999996
893  -1992.480957  -150.000076  -29125.0  26.24283 | -1992.480957  -150.000076  -29125.0  30.665787 | 28.454308500000003
894  -1992.480957  -150.000076  -29375.0  17.086535 | -1992.480957  -150.000076  -29375.0  23.697872 | 20.3922035
895  -1992.480957  -150.000076  -29625.0  9.981672 | -1992.480957  -150.000076  -29625.0  18.664488 | 14.32308
896  -1992.480957  -150.000076  -29875.0  10.567635 | -1992.480957  -150.000076  -29875.0  15.380159 | 12.973897000000001
4463  -1992.480957  -150.000076  -13625.0  99.955353 | -1992.480957  -150.000076  -13625.0  90.708977 | 95.332165
4464  -1992.480957  -150.000076  -13875.0  119.159492 | -1992.480957  -150.000076  -13875.0  98.662727 | 108.91110950000001
4465  -1992.480957  -150.000076  -14125.0  127.342964 | -1992.480957  -150.000076  -14125.0  98.138634 | 112.740799
4466  -1992.480957  -150.000076  -14375.0  134.726959 | -1992.480957  -150.000076  -14375.0  100.284241 | 117.50559999999999
4467  -1992.480957  -150.000076  -14625.0  138.165085 | -1992.480957  -150.000076  -14625.0  101.094597 | 119.629841
4468  -1992.480957  -150.000076  -14875.0  140.524292 | -1992.480957  -150.000076  -14875.0  102.807365 | 121.6658285
4469  -1992.480957  -150.000076  -15125.0  141.642715 | -1992.480957  -150.000076  -15125.0  104.557869 | 123.100292
4470  -1992.480957  -150.000076  -15375.0  141.995773 | -1992.480957  -150.000076  -15375.0  106.245705 | 124.12073900000001
4471  -1992.480957  -150.000076  -15625.0  141.559326 | -1992.480957  -150.000076  -15625.0  107.513542 | 124.536434
4472  -1992.480957  -150.000076  -15875.0  140.428406 | -1992.480957  -150.000076  -15875.0  108.232788 | 124.330597
4473  -1992.480957  -150.000076  -16125.0  138.632919 | -1992.480957  -150.000076  -16125.0  108.30957 | 123.47124449999998
4474  -1992.480957  -150.000076  -16375.0  136.235428 | -1992.480957  -150.000076  -16375.0  107.735184 | 121.98530600000001
4475  -1992.480957  -150.000076  -16625.0  133.326294 | -1992.480957  -150.000076  -16625.0  106.570015 | 119.94815449999999
4476  -1992.480957  -150.000076  -16875.0  129.986008 | -1992.480957  -150.000076  -16875.0  104.873474 | 117.429741
4477  -1992.480957  -150.000076  -17125.0  126.325233 | -1992.480957  -150.000076  -17125.0  102.75872 | 114.5419765
4478  -1992.480957  -150.000076  -17375.0  122.429108 | -1992.480957  -150.000076  -17375.0  100.306168 | 111.367638
4479  -1992.480957  -150.000076  -17625.0  118.400002 | -1992.480957  -150.000076  -17625.0  97.628372 | 108.01418699999999
4480  -1992.480957  -150.000076  -17875.0  114.313225 | -1992.480957  -150.000076  -17875.0  94.802078 | 104.55765149999999
4481  -1992.480957  -150.000076  -18125.0  110.252075 | -1992.480957  -150.000076  -18125.0  91.918625 | 101.08535
4482  -1992.480957  -150.000076  -18375.0  106.276176 | -1992.480957  -150.000076  -18375.0  89.042686 | 97.65943100000001
4483  -1992.480957  -150.000076  -18625.0  102.449265 | -1992.480957  -150.000076  -18625.0  86.239777 | 94.344521
4484  -1992.480957  -150.000076  -18875.0  98.81488 | -1992.480957  -150.000076  -18875.0  83.562332 | 91.188606
4485  -1992.480957  -150.000076  -19125.0  95.420746 | -1992.480957  -150.000076  -19125.0  81.051613 | 88.23617949999999
4486  -1992.480957  -150.000076  -19375.0  92.295975 | -1992.480957  -150.000076  -19375.0  78.750938 | 85.52345650000001
4487  -1992.480957  -150.000076  -19625.0  89.47599 | -1992.480957  -150.000076  -19625.0  76.679779 | 83.0778845
4488  -1992.480957  -150.000076  -19875.0  86.976494 | -1992.480957  -150.000076  -19875.0  74.875412 | 80.92595299999999
4489  -1992.480957  -150.000076  -20125.0  84.822113 | -1992.480957  -150.000076  -20125.0  73.335518 | 79.07881549999999
4490  -1992.480957  -150.000076  -20375.0  83.013489 | -1992.480957  -150.000076  -20375.0  72.091888 | 77.5526885
4491  -1992.480957  -150.000076  -20625.0  81.562103 | -1992.480957  -150.000076  -20625.0  71.116135 | 76.339119
4492  -1992.480957  -150.000076  -20875.0  80.448738 | -1992.480957  -150.000076  -20875.0  70.431702 | 75.44022000000001
4493  -1992.480957  -150.000076  -21125.0  79.66584 | -1992.480957  -150.000076  -21125.0  69.975708 | 74.820774
4494  -1992.480957  -150.000076  -21375.0  79.168045 | -1992.480957  -150.000076  -21375.0  69.758354 | 74.4631995
4495  -1992.480957  -150.000076  -21625.0  78.921844 | -1992.480957  -150.000076  -21625.0  69.6726 | 74.297222
4496  -1992.480957  -150.000076  -21875.0  78.851776 | -1992.480957  -150.000076  -21875.0  69.711678 | 74.281727
4497  -1992.480957  -150.000076  -22125.0  78.894226 | -1992.480957  -150.000076  -22125.0  69.717392 | 74.30580900000001
4498  -1992.480957  -150.000076  -22375.0  78.945969 | -1992.480957  -150.000076  -22375.0  69.666855 | 74.306412
4499  -1992.480957  -150.000076  -22625.0  78.915802 | -1992.480957  -150.000076  -22625.0  69.350113 | 74.1329575
4500  -1992.480957  -150.000076  -22875.0  78.684891 | -1992.480957  -150.000076  -22875.0  68.735893 | 73.710392
4501  -1992.480957  -150.000076  -23125.0  78.149307 | -1992.480957  -150.000076  -23125.0  67.573097 | 72.86120199999999
4502  -1992.480957  -150.000076  -23375.0  77.200912 | -1992.480957  -150.000076  -23375.0  65.839996 | 71.520454
4503  -1992.480957  -150.000076  -23625.0  75.760971 | -1992.480957  -150.000076  -23625.0  63.27504 | 69.5180055
4504  -1992.480957  -150.000076  -23875.0  73.773125 | -1992.480957  -150.000076  -23875.0  59.899815 | 66.83646999999999
4505  -1992.480957  -150.000076  -24125.0  71.253693 | -1992.480957  -150.000076  -24125.0  55.504883 | 63.379288
4506  -1992.480957  -150.000076  -24375.0  68.216568 | -1992.480957  -150.000076  -24375.0  50.225796 | 59.221182
4507  -1992.480957  -150.000076  -24625.0  64.851089 | -1992.480957  -150.000076  -24625.0  43.992382 | 54.4217355
4508  -1992.480957  -150.000076  -24875.0  61.00732 | -1992.480957  -150.000076  -24875.0  37.354294 | 49.180807
4509  -1992.480957  -150.000076  -25125.0  57.27729 | -1992.480957  -150.000076  -25125.0  30.530746 | 43.904018
4510  -1992.480957  -150.000076  -25375.0  51.656548 | -1992.480957  -150.000076  -25375.0  24.948465 | 38.3025065
4511  -1992.480957  -150.000076  -25625.0  47.053146 | -1992.480957  -150.000076  -25625.0  23.176353 | 35.1147495
4512  -1992.480957  -150.000076  -25875.0  35.958435 | -1992.480957  -150.000076  -25875.0  19.32663 | 27.6425325
10033  -1992.480957  -150.000076  -124.999985  26.993479 | -1992.480957  -150.000076  -124.999985  19.900185 | 23.446832
10034  -1992.480957  -150.000076  -375.0  40.502216 | -1992.480957  -150.000076  -375.0  24.604689 | 32.5534525
10035  -1992.480957  -150.000076  -625.0  47.519016 | -1992.480957  -150.000076  -625.0  27.628916 | 37.573966
10036  -1992.480957  -150.000076  -874.999939  56.300797 | -1992.480957  -150.000076  -874.999939  34.738419 | 45.519608000000005
10037  -1992.480957  -150.000076  -1125.0  62.657494 | -1992.480957  -150.000076  -1125.0  43.339573 | 52.9985335
10038  -1992.480957  -150.000076  -1375.000122  68.894882 | -1992.480957  -150.000076  -1375.000122  51.446262 | 60.17057199999999
10039  -1992.480957  -150.000076  -1625.0  74.225128 | -1992.480957  -150.000076  -1625.0  58.979885 | 66.6025065
10040  -1992.480957  -150.000076  -1874.999756  78.847389 | -1992.480957  -150.000076  -1874.999756  65.253891 | 72.05064
10041  -1992.480957  -150.000076  -2125.0  82.563797 | -1992.480957  -150.000076  -2125.0  70.403023 | 76.48340999999999
10042  -1992.480957  -150.000076  -2375.0  85.391975 | -1992.480957  -150.000076  -2375.0  74.243881 | 79.817928
10043  -1992.480957  -150.000076  -2625.0  87.340065 | -1992.480957  -150.000076  -2625.0  77.050331 | 82.195198
10044  -1992.480957  -150.000076  -2874.999756  88.495972 | -1992.480957  -150.000076  -2874.999756  78.771469 | 83.6337205
10045  -1992.480957  -150.000076  -3125.0  88.970825 | -1992.480957  -150.000076  -3125.0  79.735657 | 84.353241
10046  -1992.480957  -150.000076  -3375.000244  88.904175 | -1992.480957  -150.000076  -3375.000244  79.947906 | 84.4260405
10047  -1992.480957  -150.000076  -3625.000244  88.43116 | -1992.480957  -150.000076  -3625.000244  79.723152 | 84.077156
10048  -1992.480957  -150.000076  -3875.0  87.704002 | -1992.480957  -150.000076  -3875.0  79.085106 | 83.394554
10049  -1992.480957  -150.000076  -4125.0  86.840523 | -1992.480957  -150.000076  -4125.0  78.300819 | 82.570671
10050  -1992.480957  -150.000076  -4375.0  85.977089 | -1992.480957  -150.000076  -4375.0  77.391556 | 81.68432250000001
10051  -1992.480957  -150.000076  -4625.0  85.200401 | -1992.480957  -150.000076  -4625.0  76.564247 | 80.882324
10052  -1992.480957  -150.000076  -4875.0  84.615852 | -1992.480957  -150.000076  -4875.0  75.827377 | 80.2216145
10053  -1992.480957  -150.000076  -5124.999512  84.278145 | -1992.480957  -150.000076  -5124.999512  75.325439 | 79.801792
10054  -1992.480957  -150.000076  -5374.999512  84.254364 | -1992.480957  -150.000076  -5374.999512  75.050972 | 79.652668
10055  -1992.480957  -150.000076  -5625.0  84.569832 | -1992.480957  -150.000076  -5625.0  75.091988 | 79.83091
10056  -1992.480957  -150.000076  -5875.000488  85.259338 | -1992.480957  -150.000076  -5875.000488  75.425323 | 80.3423305
10057  -1992.480957  -150.000076  -6125.000488  86.322311 | -1992.480957  -150.000076  -6125.000488  76.097237 | 81.20977400000001
10058  -1992.480957  -150.000076  -6375.0  87.771042 | -1992.480957  -150.000076  -6375.0  77.073753 | 82.42239749999999
10059  -1992.480957  -150.000076  -6625.0  89.59005 | -1992.480957  -150.000076  -6625.0  78.372589 | 83.98131950000001
10060  -1992.480957  -150.000076  -6875.0  91.774765 | -1992.480957  -150.000076  -6875.0  79.957283 | 85.86602400000001
10061  -1992.480957  -150.000076  -7124.999023  94.302437 | -1992.480957  -150.000076  -7124.999023  81.828049 | 88.065243
10062  -1992.480957  -150.000076  -7374.999023  97.161736 | -1992.480957  -150.000076  -7374.999023  83.950073 | 90.5559045
10063  -1992.480957  -150.000076  -7625.0  100.32428 | -1992.480957  -150.000076  -7625.0  86.312889 | 93.3185845
10064  -1992.480957  -150.000076  -7875.0  103.772148 | -1992.480957  -150.000076  -7875.0  88.881424 | 96.326786
10065  -1992.480957  -150.000076  -8125.0  107.47168 | -1992.480957  -150.000076  -8125.0  91.634811 | 99.5532455
10066  -1992.480957  -150.000076  -8375.0  111.397903 | -1992.480957  -150.000076  -8375.0  94.534828 | 102.9663655
10067  -1992.480957  -150.000076  -8625.0  115.505966 | -1992.480957  -150.000076  -8625.0  97.545296 | 106.525631
10068  -1992.480957  -150.000076  -8875.0  119.758804 | -1992.480957  -150.000076  -8875.0  100.619049 | 110.18892650000001
10069  -1992.480957  -150.000076  -9125.0  124.098213 | -1992.480957  -150.000076  -9125.0  103.700073 | 113.89914300000001
10070  -1992.480957  -150.000076  -9374.999023  128.471085 | -1992.480957  -150.000076  -9374.999023  106.729042 | 117.6000635
10071  -1992.480957  -150.000076  -9625.0  132.800232 | -1992.480957  -150.000076  -9625.0  109.626015 | 121.2131235
10072  -1992.480957  -150.000076  -9875.0  137.015457 | -1992.480957  -150.000076  -9875.0  112.318924 | 124.6671905
10073  -1992.480957  -150.000076  -10125.0  141.02182 | -1992.480957  -150.000076  -10125.0  114.709679 | 127.86574949999999
10074  -1992.480957  -150.000076  -10375.0  144.738174 | -1992.480957  -150.000076  -10375.0  116.720444 | 130.729309
10075  -1992.480957  -150.000076  -10625.0  148.059113 | -1992.480957  -150.000076  -10625.0  118.256912 | 133.15801249999998
10076  -1992.480957  -150.000076  -10875.00097  150.907135 | -1992.480957  -150.000076  -10875.00097  119.258621 | 135.082878
10077  -1992.480957  -150.000076  -11125.0  153.193359 | -1992.480957  -150.000076  -11125.0  119.687645 | 136.44050199999998
10078  -1992.480957  -150.000076  -11375.0  154.852722 | -1992.480957  -150.000076  -11375.0  119.545288 | 137.199005
10079  -1992.480957  -150.000076  -11625.0  155.850616 | -1992.480957  -150.000076  -11625.0  118.943825 | 137.3972205
10080  -1992.480957  -150.000076  -11875.0  156.07785 | -1992.480957  -150.000076  -11875.0  117.989204 | 137.033527
10081  -1992.480957  -150.000076  -12125.0  155.543167 | -1992.480957  -150.000076  -12125.0  117.027473 | 136.28532
10082  -1992.480957  -150.000076  -12374.99902  153.737213 | -1992.480957  -150.000076  -12374.99902  116.099304 | 134.9182585
10083  -1992.480957  -150.000076  -12625.0  150.805786 | -1992.480957  -150.000076  -12625.0  115.993233 | 133.39950950000002
10084  -1992.480957  -150.000076  -12874.99902  143.786926 | -1992.480957  -150.000076  -12874.99902  114.381149 | 129.0840375
10085  -1992.480957  -150.000076  -13124.99804  135.834976 | -1992.480957  -150.000076  -13124.99804  115.182777 | 125.50887650000001
10086  -1992.480957  -150.000076  -13374.99902  116.550507 | -1992.480957  -150.000076  -13374.99902  107.182663 | 111.866585
833  -1984.807617  173.647873  -26125.0  61.328857 | -1984.807617  173.647873  -26125.0  71.362007 | 66.345432
834  -1984.807617  173.647873  -26375.0  66.721077 | -1984.807617  173.647873  -26375.0  68.961937 | 67.84150700000001
835  -1984.807617  173.647873  -26625.0  53.606358 | -1984.807617  173.647873  -26625.0  60.846874 | 57.226616
836  -1984.807617  173.647873  -26875.0  46.457573 | -1984.807617  173.647873  -26875.0  53.06749 | 49.762531499999994
837  -1984.807617  173.647873  -27125.0  39.904324 | -1984.807617  173.647873  -27125.0  45.795902 | 42.850113
838  -1984.807617  173.647873  -27375.0  34.213341 | -1984.807617  173.647873  -27375.0  39.648861 | 36.931101
839  -1984.807617  173.647873  -27625.0  30.624594 | -1984.807617  173.647873  -27625.0  34.115143 | 32.3698685
840  -1984.807617  173.647873  -27875.0  28.148605 | -1984.807617  173.647873  -27875.0  29.686283 | 28.917444
841  -1984.807617  173.647873  -28125.0  26.828474 | -1984.807617  173.647873  -28125.0  25.875942 | 26.352207999999997
842  -1984.807617  173.647873  -28375.0  25.847319 | -1984.807617  173.647873  -28375.0  22.727558 | 24.2874385
843  -1984.807617  173.647873  -28625.0  25.083656 | -1984.807617  173.647873  -28625.0  19.926254 | 22.504955000000002
844  -1984.807617  173.647873  -28875.0  24.052423 | -1984.807617  173.647873  -28875.0  17.54051 | 20.7964665
845  -1984.807617  173.647873  -29125.0  23.189159 | -1984.807617  173.647873  -29125.0  15.646845 | 19.418002
846  -1984.807617  173.647873  -29375.0  21.567593 | -1984.807617  173.647873  -29375.0  14.409986 | 17.9887895
847  -1984.807617  173.647873  -29625.0  20.551188 | -1984.807617  173.647873  -29625.0  14.86447 | 17.707829
848  -1984.807617  173.647873  -29875.0  18.050573 | -1984.807617  173.647873  -29875.0  14.923921 | 16.487247
4313  -1984.807617  173.647873  -13625.0  118.241417 | -1984.807617  173.647873  -13625.0  123.494843 | 120.86813000000001
4314  -1984.807617  173.647873  -13875.0  122.768509 | -1984.807617  173.647873  -13875.0  124.728645 | 123.748577
4315  -1984.807617  173.647873  -14125.0  109.595421 | -1984.807617  173.647873  -14125.0  116.885193 | 113.240307
4316  -1984.807617  173.647873  -14375.0  104.79808 | -1984.807617  173.647873  -14375.0  111.256081 | 108.0270805
4317  -1984.807617  173.647873  -14625.0  100.009659 | -1984.807617  173.647873  -14625.0  106.089363 | 103.049511
4318  -1984.807617  173.647873  -14875.0  97.895287 | -1984.807617  173.647873  -14875.0  102.375603 | 100.135445
4319  -1984.807617  173.647873  -15125.0  97.84967 | -1984.807617  173.647873  -15125.0  99.912323 | 98.88099650000001
4320  -1984.807617  173.647873  -15375.0  99.718704 | -1984.807617  173.647873  -15375.0  98.97934 | 99.34902199999999
4321  -1984.807617  173.647873  -15625.0  102.910439 | -1984.807617  173.647873  -15625.0  99.269699 | 101.090069
4322  -1984.807617  173.647873  -15875.0  107.046539 | -1984.807617  173.647873  -15875.0  100.641075 | 103.843807
